Date,Product,Region,Sales_Amount,Quantity,Customer_Age,Customer_ID
2023-08-31 09:42:19,Smartwatch,West,271.30189152630834,8,73,CUST04124
2023-03-11 05:08:28,Laptop,East,617.8065064070353,3,72,CUST04125
2023-02-13 17:41:34,Headphones,South,477.4939591385257,6,29,CUST04126
2023-05-27 08:41:53,Headphones,South,583.6145431206882,7,31,CUST04127
2023-05-20 05:43:14,Smartphone,South,473.16215063196597,8,25,CUST04128
2022-02-16 23:27:28,Smartphone,North,579.1621864087241,6,58,CUST04129
2023-12-21 22:04:42,Tablet,West,493.08357095782645,7,19,CUST04130
2022-01-10 08:46:18,Tablet,East,611.0958573287769,5,70,CUST04131
2023-11-06 08:25:58,Laptop,West,580.0679211380061,3,51,CUST04132
2023-09-30 20:04:10,Headphones,South,529.4363568407744,2,78,CUST04133
2022-03-22 06:08:26,Laptop,West,364.9780428209157,7,41,CUST04134
2023-04-21 00:12:39,Laptop,North,434.3913666722361,8,65,CUST04135
2022-08-12 20:10:21,Smartphone,Central,384.1681136992163,8,37,CUST04136
2022-12-26 13:37:41,Laptop,Central,714.3041924709811,3,60,CUST04137
2023-02-01 16:57:49,Laptop,East,617.0538273794149,2,69,CUST04138
2022-09-15 22:14:59,Smartwatch,East,505.6622388798205,9,27,CUST04139
2022-11-25 16:21:08,Tablet,West,415.67754063510455,6,57,CUST04140
2022-07-11 07:41:49,Tablet,East,,3,24,CUST04141
2022-09-26 11:06:10,Headphones,North,518.3712741572606,5,18,CUST04142
2022-11-20 16:04:34,Tablet,South,776.4814380594049,1,72,CUST04143
2023-02-05 04:25:01,Headphones,South,500.8895747146768,2,79,CUST04144
2022-09-30 09:06:06,Smartwatch,West,680.2880379498218,9,27,CUST04145
2022-03-08 21:21:17,Tablet,South,541.3495185101777,3,68,CUST04146
2023-05-29 00:19:06,Smartwatch,West,584.3861255547279,8,22,CUST04147
2022-02-03 11:26:11,Tablet,East,428.612404000973,8,73,CUST04148
2022-04-29 01:35:44,Tablet,East,470.43987460843044,5,71,CUST04149
2023-06-20 14:41:28,Smartwatch,North,375.37911427269006,8,57,CUST04150
2022-10-02 20:30:15,Laptop,South,545.6875509620234,2,38,CUST04151
2023-07-29 03:42:05,Laptop,North,463.48658711690763,2,75,CUST04152
2023-08-11 21:37:29,Laptop,Central,553.9828349849103,4,26,CUST04153
2023-10-15 02:52:21,Laptop,Norti,352.2185182068858,8,46,CUST04154
2023-12-18 10:35:02,Tablet,West,568.359142174407,2,48,CUST04155
2022-05-02 23:41:09,Smartphone,West,,4,62,CUST04156
2023-12-27 08:32:47,Smartwatch,North,520.5304426912678,8,63,CUST04157
2022-08-15 20:15:52,Smartphone,East,558.4063699812291,3,44,CUST04158
2023-06-30 05:36:18,Smartphone,Central,464.3598676394561,8,23,CUST04159
2022-07-20 03:35:09,Headphones,North,,2,60,CUST04160
2022-08-13 16:45:38,Laptop,East,570.2668599318209,1,48,CUST04161
2023-11-05 00:42:42,Tablet,North,515.766796568056,6,58,CUST04162
2022-07-16 22:43:53,Laptop,South,611.2961304247787,8,62,CUST04163
2023-08-11 08:17:22,Laptop,West,421.81104610253146,9,53,CUST04164
2023-02-04 06:16:40,Smartphone,South,416.8444000725938,8,19,CUST04165
2023-07-18 12:16:27,Headphones,South,62005.53020438486,2,79,CUST04166
2022-04-29 09:18:11,Laptop,Central,633.3714541351055,1,73,CUST04167
2023-10-11 15:41:32,Smartwatch,East,678.7626688336998,-7,38,CUST04168
2023-04-27 11:04:38,Smartwatch,West,286.2246407932367,7,51,CUST04169
2023-08-19 00:09:49,Laptop,South,481.0416419575293,3,39,CUST04170
2023-01-29 18:06:54,Smartphone,West,549.4446242292935,6,30,CUST04171
2023-09-04 22:10:16,Smartphone,East,608.0471637761647,7,36,CUST04172
2023-01-27 12:32:58,Tablet,North,578.9874468744523,9,50,CUST04173
2022-06-10 23:12:59,Headphones,South,372.338357348627,1,77,CUST04174
2022-03-05 02:46:14,Smartphone,East,,3,55,CUST04175
2022-03-12 21:09:12,Tablet,West,548.1853213841634,5,76,CUST04176
2022-01-14 11:33:15,Smartwatch,East,547.7772933171017,3,57,CUST04177
2023-05-17 12:46:10,Smartwatch,North,335.5337534088481,8,66,CUST04178
2023-10-28 01:34:38,Smartwatch,East,359.830149524713,6,20,CUST04179
2023-09-06 12:49:55,Laptop,West,771.8345993318544,2,55,CUST04180
2022-06-09 08:10:53,Headphones,Souti,647.9168812154695,1,75,CUST04181
2022-01-28 21:16:21,Tablet,South,490.5544924583996,5,78,CUST04182
2023-06-25 11:04:20,Headphones,Central,493.1167773886021,9,36,CUST04183
2023-04-15 16:28:44,Laptop,West,833.4247872277,9,24,CUST04184
2022-10-18 08:30:27,Tablet,Central,506.80002764927985,1,32,CUST04185
2022-05-19 10:00:07,Tablet,Central,482.481486315053,3,55,CUST04186
2023-10-24 22:21:04,Smartphone,North,380.98870234507734,6,42,CUST04187
2023-01-09 18:19:09,Headphones,West,464.95037032919413,5,78,CUST04188
2023-09-09 14:35:43,Headphones,South,247.57344572239285,4,39,CUST04189
2022-08-21 04:27:12,Smartphone,West,578.1189497675053,2,40,CUST04190
2022-01-01 21:26:15,Smartwatch,North,688.8888495264575,4,67,CUST04191
2022-05-09 04:12:35,Laptop,West,690.5597225955746,5,27,CUST04192
2022-08-07 05:47:04,Headphones,West,394.6312201514171,2,53,CUST04193
2023-08-22 06:05:01,Smartphone,Central,155.79681775482803,1,54,CUST04194
2022-08-18 00:56:42,Tablet,West,550.8912067256755,7,67,CUST04195
2023-08-07 15:24:36,Smartphone,Central,697.8059524572454,7,76,CUST04196
2022-01-19 00:50:42,Smartwatch,Central,259.3791586688554,8,59,CUST04197
2023-01-13 20:56:08,Laptop,East,443.95930431356476,6,59,CUST04198
2022-06-01 07:46:02,Smartwatch,North,553.6121930438616,1,59,CUST04199
2023-07-26 11:26:05,Tablet,Central,373.840721899589,8,24,CUST04200
2023-03-15 08:31:25,Tablet,West,240.77640205961677,2,69,CUST04201
2022-09-09 10:47:04,Tablet,Centram,388.4430503320095,3,63,CUST04202
2022-03-05 00:35:15,Tablet,Central,414.63720042794847,8,42,CUST04203
2022-04-09 23:40:42,Smartphone,Central,217.07579858444308,4,79,CUST04204
2023-09-02 22:40:03,Tablet,South,660.7315955255949,5,57,CUST04205
2022-04-22 07:46:35,Tablet,South,733.087312318326,9,75,CUST04206
2023-02-28 05:26:31,Smartphone,South,504.4335291129541,7,58,CUST04207
2022-04-23 10:22:57,Tablet,South,609.4230733860041,7,41,CUST04208
2023-07-29 09:16:24,Smartwatch,East,278.1216202128572,1,22,CUST04209
2022-04-24 11:43:56,Smartwatch,Central,478.76325699718257,1,74,CUST04210
2023-09-03 11:36:53,Headphones,East,413.16431923995134,8,38,CUST04211
2022-03-25 09:19:36,Smartwatch,West,561.733609823977,1,57,CUST04212
2022-08-20 07:40:39,Laptop,North,95.29772001918926,2,37,CUST04213
2023-10-31 20:39:26,Laptop,East,454.3894258235288,4,46,CUST04214
2022-02-28 11:14:06,Laptop,South,594.2601194071207,9,54,CUST04215
2022-02-11 23:07:34,Smartphone,South,535.7296278426483,7,76,CUST04216
2022-01-04 07:21:51,Smartwatch,West,617.436049235483,7,37,CUST04217
2022-09-13 06:29:48,Laptop,Central,410.24366273441734,7,35,CUST04218
2023-05-14 10:53:49,Headphones,North,76.50230714484645,5,21,CUST04219
2023-10-25 13:15:28,Smartphone,Easu,664.8326641988444,1,28,CUST04220
2022-07-20 20:18:55,Headphones,Central,613.8719264796662,5,70,CUST04221
2022-06-20 00:32:29,Smartwatch,Central,735.313585287864,8,39,CUST04222
2022-12-30 06:17:47,Tablet,East,511.13846280294894,7,69,CUST04223
2022-08-21 17:38:42,Headphones,Easu,,7,60,CUST04224
2022-04-17 23:02:34,Tablet,East,849.3871554755151,2,31,CUST04225
2023-07-04 22:05:51,Smartphone,East,222.34842486224383,1,75,CUST04226
2023-01-29 06:00:13,Headphones,South,566.7055943341987,4,62,CUST04227
2023-08-17 20:14:41,Headphones,Central,682.6609405466563,8,45,CUST04228
2023-06-24 07:46:28,Smartphone,Central,531.8872569121652,1,21,CUST04229
2022-10-17 08:21:18,Smartphone,South,509.9460618694153,2,33,CUST04230
2022-05-09 00:11:00,Laptop,Central,277.46416277011826,7,55,CUST04231
2022-02-26 17:09:24,Smartwatch,East,720.0834724569555,5,40,CUST04232
2022-04-25 16:39:11,Headphones,North,660.3410249248136,6,30,CUST04233
2022-06-11 11:37:55,Headphones,Central,692.3838409497391,8,72,CUST04234
2022-03-15 08:05:56,Smartphone,North,496.76692088735433,9,37,CUST04235
2022-09-17 21:50:58,Smartphone,North,,8,22,CUST04236
2022-07-18 19:44:43,Smartwatch,South,498.994124032195,1,36,CUST04237
2022-10-04 06:56:32,Smartphone,West,754.8984035638297,4,38,CUST04238
2022-06-08 14:43:00,Tablet,Central,460.95383343187916,5,59,CUST04239
2022-01-06 07:59:56,Tablet,South,722.2914318788195,9,22,CUST04240
2023-04-23 22:50:48,Tablet,South,477.93530238432726,6,31,CUST04241
2022-06-17 20:42:36,Tablet,North,371.41130270631305,6,53,CUST04242
2022-03-11 09:06:16,Smartwatch,Central,188.41339338235946,3,23,CUST04243
2023-10-06 18:15:31,Headphones,South,586.1195076300537,2,22,CUST04244
2023-04-02 03:59:30,Tablet,East,615.2183178822152,2,41,CUST04245
2022-02-27 18:05:04,Smartphone,Souti,327.419754395104,7,46,CUST04246
2022-04-19 17:03:29,Tablet,East,721.5295007545504,5,46,CUST04247
2022-07-17 19:00:39,Smartwatch,Wesu,292.7934835651764,1,19,CUST04248
2022-05-15 04:36:47,Smartphone,East,,5,23,CUST04249
2023-04-06 22:20:48,Tablet,East,613.6223471675335,1,51,CUST04250
2023-04-19 02:10:15,Headphones,North,660.9747226396943,9,29,CUST04251
2022-04-01 12:57:16,Smartphone,South,204.38037270602143,8,39,CUST04252
2022-12-12 12:13:10,Smartphone,West,660.030903529851,4,21,CUST04253
2023-03-02 03:25:34,Headphones,South,478.27366314567035,1,62,CUST04254
2022-07-22 22:05:27,Smartphone,East,448.94582636247367,8,66,CUST04255
2022-08-10 00:58:51,Tablet,East,623.7514212148909,5,23,CUST04256
2022-08-09 01:07:01,Smartphone,South,644.1029346037469,1,20,CUST04257
2023-09-25 08:41:47,Tablet,West,201.70501556266893,2,30,CUST04258
2023-07-17 03:14:53,Headphones,West,306.53184700085046,5,40,CUST04259
2023-02-15 08:11:26,Laptop,North,679.8818812396345,9,52,CUST04260
2023-09-15 13:26:38,Headphones,East,571.2483615770581,8,43,CUST04261
2023-02-11 07:16:56,Tablet,Easu,527.2628461733187,8,69,CUST04262
2023-09-23 20:35:30,Smartwatch,North,352.1494667899655,9,26,CUST04263
2022-04-05 08:45:13,Headphones,South,565.8262476338044,2,40,CUST04264
2023-03-03 05:59:15,Smartwatch,East,682.8398197410074,7,21,CUST04265
2022-10-20 07:08:12,Smartwatch,South,847.6899394464849,5,51,CUST04266
2023-12-14 10:38:13,Tablet,West,446.8719657485267,3,54,CUST04267
2023-10-26 02:43:51,Tablet,Central,631.5629267975761,8,25,CUST04268
2023-06-12 08:13:08,Laptop,North,778.2322370199317,2,51,CUST04269
2022-11-10 13:12:18,Smartphone,East,282.6959200002574,4,74,CUST04270
2023-01-21 01:28:05,Headphones,North,769.8692762785785,5,54,CUST04271
2023-11-06 16:13:07,Tablet,West,530.0965380308024,5,23,CUST04272
2023-01-11 10:12:08,Headphones,West,511.2296448413172,4,24,CUST04273
2023-12-28 01:06:58,Smartwatch,West,418.74068208848746,3,62,CUST04274
2022-06-02 00:53:23,Smartphone,West,445.41580990870295,3,58,CUST04275
2022-08-15 05:59:18,Laptop,Central,388.2481696986206,5,56,CUST04276
2023-09-07 14:33:42,Headphones,South,357.0463934791309,6,53,CUST04277
2022-11-29 17:35:23,Smartphone,South,567.4433756642651,1,22,CUST04278
2023-06-05 16:55:55,Laptop,Central,666.9031156423262,4,77,CUST04279
2023-04-18 19:27:17,Headphones,South,342.8380572425935,6,20,CUST04280
2022-10-01 10:09:15,Smartphone,West,395.72485170252713,2,34,CUST04281
2022-06-13 15:35:08,Tablet,South,538.4517466477372,5,36,CUST04282
2022-04-11 05:25:22,Headphones,North,,9,62,CUST04283
2023-07-31 14:27:33,Smartphone,South,536.6195061250896,3,18,CUST04284
2023-09-23 02:37:31,Laptop,Norti,459.5466288041535,3,54,CUST04285
2023-10-10 18:38:57,Smartphone,Easu,254.30811416686277,9,72,CUST04286
2022-10-23 11:11:19,Tablet,North,570.7445618011777,-3,26,CUST04287
2022-12-10 01:17:21,Headphones,North,415.8470634581604,4,21,CUST04288
2022-07-26 03:43:22,Headphones,West,653.7572764250832,9,59,CUST04289
2023-04-04 06:35:34,Headphones,West,470.6756279117831,4,63,CUST04290
2022-11-08 11:41:52,Tablet,West,393.3034236792732,5,27,CUST04291
2022-06-15 17:32:55,Laptop,North,495.01328899177054,2,49,CUST04292
2023-03-29 13:32:06,Headphones,Central,,8,18,CUST04293
2023-02-05 21:16:21,Laptop,West,776.2733790912708,9,40,CUST04294
2023-02-24 04:01:09,Smartphone,West,588.9606669842146,4,68,CUST04295
2022-02-12 12:04:37,Laptop,North,411.64525244019603,3,34,CUST04296
2022-08-07 07:22:00,Laptop,East,504.8910474152137,4,69,CUST04297
2022-05-26 04:55:45,Headphones,East,485.23740444377466,7,47,CUST04298
2022-05-04 04:29:04,Smartwatch,South,477.4639716773668,1,44,CUST04299
2023-02-28 07:56:44,Smartwatch,East,461.84149540367,2,74,CUST04300
2022-07-06 01:59:39,Tablet,West,355.1858985695288,5,32,CUST04301
2023-05-29 02:14:29,Tablet,Central,646.3428263513857,9,71,CUST04302
2023-12-17 18:22:17,Smartwatch,South,629.116974566856,6,55,CUST04303
2022-02-26 04:20:42,Smartphone,Central,503.4743878460203,3,24,CUST04304
2022-08-11 18:49:54,Headphones,Central,688.8121486132526,3,50,CUST04305
2023-07-11 05:22:03,Headphones,West,588.6575868738832,7,22,CUST04306
2022-02-14 07:55:21,Smartphone,Norti,332.53479772583137,3,69,CUST04307
2022-05-19 07:52:32,Smartphone,North,446.8392524989365,3,69,CUST04308
2023-10-07 12:12:40,Smartwatch,North,722.0556124978509,7,56,CUST04309
2022-06-10 04:00:28,Tablet,East,445.90282137623205,9,51,CUST04310
2022-07-29 20:15:40,Smartphone,North,396.0004996529365,9,70,CUST04311
2023-10-23 16:50:56,Tablet,West,608.3613751943673,3,72,CUST04312
2023-10-16 10:13:54,Laptop,Easu,457.9673881528635,8,20,CUST04313
2023-03-04 09:28:07,Headphones,North,584.1177303691142,1,79,CUST04314
2022-02-19 09:36:13,Smartwatch,Central,494.5825886721623,8,49,CUST04315
2022-03-11 20:18:42,Headphones,Wesu,380.50165853030154,2,19,CUST04316
2023-05-11 12:27:27,Smartwatch,West,396.0332063812449,4,33,CUST04317
2022-10-03 07:35:47,Laptop,South,247.13762337558546,7,77,CUST04318
2022-07-12 06:12:07,Headphones,West,334.22261626105603,6,34,CUST04319
2023-09-26 10:19:28,Laptop,Central,594.2567570586824,9,70,CUST04320
2022-02-17 02:33:48,Smartwatch,West,680.8655576064712,8,29,CUST04321
2022-10-14 04:57:32,Smartphone,South,408.43606269973435,2,77,CUST04322
2022-10-01 16:40:05,Headphones,West,293.7525561371982,4,22,CUST04323
2023-06-01 06:58:56,Laptop,West,670.6755995396957,1,21,CUST04324
2023-01-16 23:33:01,Headphones,South,675.1142111061184,7,73,CUST04325
2022-05-11 07:59:44,Headphones,West,608.4438134387663,4,33,CUST04326
2022-01-16 20:21:17,Headphones,East,282.36023238797264,8,35,CUST04327
2022-09-16 02:23:03,Tablet,West,577.267929366371,2,62,CUST04328
2022-09-29 23:35:06,Laptop,North,582.7368300097784,8,77,CUST04329
2022-01-09 16:19:31,Laptop,North,635.086384334793,2,37,CUST04330
2023-12-11 15:38:35,Headphones,East,522.6483537812747,8,70,CUST04331
2022-07-01 20:11:12,Smartphone,West,387.4737449024854,1,26,CUST04332
2023-06-18 16:07:53,Headphones,Central,439.3187544576927,2,33,CUST04333
2023-04-29 12:42:14,Tablet,West,676.5579405360837,5,52,CUST04334
2022-10-11 21:06:28,Smartwatch,North,556.9313452028249,1,46,CUST04335
2022-02-21 14:57:56,Tablet,South,303.79145548985974,5,66,CUST04336
2023-04-20 15:58:40,Smartphone,East,,5,47,CUST04337
2023-09-22 17:11:25,Headphones,South,673.3320894302324,7,37,CUST04338
2022-11-03 19:18:01,Laptop,Central,749.3747994240458,2,59,CUST04339
2023-09-01 09:29:14,Headphones,West,670.1468575868441,2,39,CUST04340
2023-10-16 01:58:13,Smartphone,Central,360.74032826392676,6,40,CUST04341
2023-05-07 01:46:37,Laptop,South,549.5007427505224,3,69,CUST04342
2023-08-30 07:40:24,Tablet,West,590.5241301596149,8,53,CUST04343
2022-11-14 15:36:40,Smartwatch,Central,,3,39,CUST04344
2022-07-27 21:32:07,Smartwatch,North,324.1420451321964,4,18,CUST04345
2023-03-22 18:57:40,Headphones,North,611.5097350467314,7,38,CUST04346
2022-06-14 15:43:44,Tablet,East,623.4032444359444,1,65,CUST04347
2023-01-18 08:19:52,Smartphone,North,,1,60,CUST04348
2022-10-11 16:19:28,Smartwatch,North,460.9420101331217,9,36,CUST04349
2022-08-10 21:02:15,Tablet,South,247.55820004919673,6,25,CUST04350
2022-01-18 08:55:48,Headphones,North,477.33011328515164,5,22,CUST04351
2022-03-15 05:31:30,Laptop,Norti,626.518984446293,2,72,CUST04352
2022-08-30 17:24:10,Headphones,Souti,445.38519201725916,2,73,CUST04353
2023-01-04 10:47:02,Headphones,North,515.2618687583479,7,57,CUST04354
2023-09-03 10:04:38,Tablet,North,403.68533472680207,6,46,CUST04355
2023-11-30 02:12:54,Smartwatch,East,678.9642733724878,-8,35,CUST04356
2023-04-01 22:07:08,Tablet,North,,3,46,CUST04357
2022-06-26 05:35:59,Laptop,North,376.98881924871404,3,32,CUST04358
2023-11-08 05:41:01,Tablet,East,421.7111631720689,5,67,CUST04359
2023-02-24 15:30:26,Smartphone,South,398.07620932517466,4,62,CUST04360
2023-10-14 01:21:14,Headphones,North,221.0567669298232,8,48,CUST04361
2022-11-19 13:49:00,Smartwatch,Centram,,6,32,CUST04362
2023-01-11 09:31:42,Laptop,South,234.0705463357094,8,75,CUST04363
2023-03-29 16:30:37,Headphones,South,640.0369432752217,7,70,CUST04364
2023-03-22 02:27:56,Tablet,North,,2,62,CUST04365
2022-07-16 09:48:48,Smartphone,East,455.1816090241101,9,20,CUST04366
2023-07-07 07:06:58,Tablet,South,530.704378870516,6,61,CUST04367
2022-08-26 04:06:35,Headphones,East,660.6499491187429,6,61,CUST04368
2022-12-27 19:47:19,Laptop,Central,617.567306113763,2,59,CUST04369
2022-03-09 15:44:07,Smartwatch,East,800.7047914016573,9,50,CUST04370
2023-06-27 05:19:48,Headphones,West,538.9118691106635,1,41,CUST04371
2023-02-11 07:04:12,Laptop,East,717.8953000215052,6,55,CUST04372
2023-12-05 15:49:31,Headphones,South,514.2679953478389,8,68,CUST04373
2022-05-16 20:25:32,Smartphone,East,482.07523127690575,2,41,CUST04374
2023-09-14 06:21:35,Tablet,East,601.8026097226298,3,30,CUST04375
2023-07-16 05:57:00,Smartwatch,West,582.8229819759849,7,44,CUST04376
2022-04-07 05:08:54,Laptop,West,408.81174111222214,1,50,CUST04377
2022-02-15 03:26:19,Smartwatch,North,376.39533261118964,5,36,CUST04378
2023-03-09 09:27:21,Smartwatch,South,511.21633678752175,6,42,CUST04379
2022-05-12 09:45:40,Smartwatch,North,216.489388930201,7,23,CUST04380
2022-03-19 19:14:15,Laptop,West,453.87044319323144,7,50,CUST04381
2022-06-24 06:13:44,Laptop,East,352.6492218569409,3,42,CUST04382
2023-07-21 18:22:18,Smartwatch,West,,7,40,CUST04383
2022-04-15 13:59:09,Tablet,Central,383.1901026110444,1,66,CUST04384
2022-07-31 18:49:58,Headphones,East,615.186345105742,4,34,CUST04385
2023-12-20 04:05:49,Smartwatch,Norti,567.0019442076008,7,38,CUST04386
2023-01-14 03:45:48,Smartphone,East,507.9428787065065,7,60,CUST04387
2022-03-14 16:54:06,Smartwatch,Central,442.4935438558893,4,37,CUST04388
2023-09-21 19:41:10,Laptop,West,655.2047513717049,1,29,CUST04389
2023-04-08 17:45:20,Headphones,South,635.0972896270144,8,73,CUST04390
2023-05-15 08:41:18,Smartphone,South,483.32880122072726,4,30,CUST04391
2023-08-31 14:16:51,Headphones,South,703.212011847776,2,35,CUST04392
2022-11-29 18:31:45,Headphones,West,471.5685278562488,4,39,CUST04393
2022-09-12 03:36:33,Smartphone,South,530.7053786356878,8,41,CUST04394
2023-03-26 11:38:43,Smartwatch,Central,413.8672069689664,8,50,CUST04395
2023-03-16 09:11:57,Smartwatch,West,441.0184650826216,5,20,CUST04396
2022-06-22 23:39:12,Smartwatch,South,405.9475212925484,2,34,CUST04397
2022-06-04 16:10:38,Tablet,North,603.1387784973803,7,56,CUST04398
2022-11-15 20:48:35,Smartwatch,West,556.4329245683379,3,49,CUST04399
2023-04-27 02:20:01,Smartphone,West,342.08919279931297,6,34,CUST04400
2023-12-05 21:17:24,Tablet,East,58496.73575636528,9,65,CUST04401
2023-08-03 02:59:30,Smartwatch,South,768.942658432313,5,61,CUST04402
2022-05-08 19:56:30,Tablet,North,400.9885949834913,9,42,CUST04403
2023-09-24 05:03:23,Smartphone,Central,392.41121561299224,4,25,CUST04404
2022-05-15 15:32:55,Smartwatch,West,501.2100322789379,9,60,CUST04405
2022-02-28 13:27:47,Laptop,Central,706.7352140004547,1,52,CUST04406
2023-04-28 00:06:08,Smartphone,Central,434.25315853407903,4,77,CUST04407
2023-02-27 22:02:08,Headphones,Central,776.2776398922955,1,46,CUST04408
2023-11-08 19:00:27,Headphones,East,341.4412042506313,9,29,CUST04409
2022-04-13 03:43:53,Smartphone,Centram,528.2072849515131,8,53,CUST04410
2023-03-03 13:38:58,Headphones,South,244.8109895700711,8,26,CUST04411
2023-07-02 20:54:38,Smartphone,South,359.57795743054777,7,43,CUST04412
2022-07-30 01:28:06,Laptop,North,,9,39,CUST04413
2022-11-16 09:42:25,Smartphone,North,540.5291181918972,3,70,CUST04414
2023-09-05 13:29:34,Smartwatch,Central,686.1097965910513,7,78,CUST04415
2022-09-29 23:22:04,Smartwatch,Central,395.1006034447039,6,48,CUST04416
2022-12-04 18:41:44,Tablet,East,563.0965866867034,5,70,CUST04417
2022-10-17 13:36:09,Headphones,Central,299.13393763648736,9,66,CUST04418
2022-05-07 12:17:05,Headphones,Central,651.4780241118564,4,65,CUST04419
2023-10-11 04:12:34,Smartphone,Central,696.557345242916,3,61,CUST04420
2022-09-03 16:31:08,Headphones,West,655.6287263593185,3,47,CUST04421
2023-05-19 14:58:17,Smartwatch,West,655.4096645599274,2,32,CUST04422
2022-04-18 01:21:17,Laptop,East,486.2924664005151,-1,64,CUST04423
2023-07-06 14:06:09,Smartphone,East,541.5068187041687,3,50,CUST04424
2023-11-21 13:08:02,Headphones,South,485.45300001582945,8,20,CUST04425
2022-12-16 19:24:37,Smartwatch,East,493.17369899446095,6,51,CUST04426
2022-11-13 06:52:56,Tablet,South,388.45053524756054,2,75,CUST04427
2022-06-08 23:55:36,Headphones,Central,542.250285476416,8,79,CUST04428
2023-11-12 20:37:58,Laptop,Easu,562.6700506159433,5,34,CUST04429
2023-12-14 00:43:07,Laptop,East,647.7946503046601,4,61,CUST04430
2022-09-17 15:20:51,Headphones,East,558.8176873331281,1,22,CUST04431
2023-10-03 02:58:13,Headphones,South,632.1618989379486,1,47,CUST04432
2023-07-10 22:20:10,Smartwatch,South,388.3587935188898,4,79,CUST04433
2022-11-25 09:33:40,Headphones,North,713.5156885166351,9,60,CUST04434
2023-08-11 23:42:57,Tablet,South,463.81203219268866,6,68,CUST04435
2023-12-16 03:56:12,Smartwatch,South,192.68689573293327,1,32,CUST04436
2022-07-16 01:11:01,Smartphone,West,441.57648443740436,8,79,CUST04437
2022-02-14 09:04:02,Tablet,Easu,586.50205208664,9,56,CUST04438
2022-05-16 02:03:59,Smartwatch,South,512.3306504470557,2,25,CUST04439
2022-12-09 09:58:53,Smartwatch,East,208.69816302009136,6,59,CUST04440
2022-03-17 04:01:43,Laptop,East,532.273463133733,7,55,CUST04441
2023-01-09 10:54:57,Smartwatch,West,519.009722845685,1,45,CUST04442
2023-08-05 22:31:44,Tablet,East,354.28491081163503,-5,38,CUST04443
2023-01-02 23:30:48,Headphones,South,584.6771663741107,5,64,CUST04444
2022-01-08 22:00:29,Tablet,East,479.925597247926,3,27,CUST04445
2022-03-03 18:35:55,Smartphone,North,207.33776505595648,2,45,CUST04446
2023-11-17 12:57:06,Smartwatch,North,,1,38,CUST04447
2023-07-19 08:44:26,Smartwatch,West,526.2226024871833,-6,66,CUST04448
2022-03-22 19:17:20,Smartwatch,South,727.033881648844,7,45,CUST04449
2022-11-08 13:16:38,Smartwatch,West,370.2581038288104,2,39,CUST04450
2023-03-11 15:42:06,Laptop,North,465.04360054671,2,55,CUST04451
2023-09-13 20:02:33,Laptop,South,659.8990153948545,5,36,CUST04452
2022-07-13 02:33:08,Headphones,East,362.6568642320545,5,69,CUST04453
2023-11-09 11:11:16,Smartwatch,Souti,654.6124124528853,3,69,CUST04454
2023-07-09 03:38:37,Smartphone,Central,658.5244413798071,3,55,CUST04455
2023-08-08 23:03:12,Headphones,South,547.0670559741671,1,63,CUST04456
2023-10-05 13:45:34,Smartwatch,East,475.23067787486417,3,41,CUST04457
2024-11-01 05:35:20,Laptop,Central,402.9069781350243,9,45,CUST04458
2023-06-03 03:42:14,Smartphone,Wesu,391.83759249310987,2,62,CUST04459
2022-07-29 22:28:39,Headphones,South,546.6246086020845,1,30,CUST04460
2023-08-03 22:51:36,Smartphone,West,68.3806949869774,9,26,CUST04461
2022-08-31 19:29:41,Smartwatch,South,416.44153056630773,5,26,CUST04462
2022-04-03 04:20:43,Tablet,North,395.7553884917868,8,38,CUST04463
2023-09-09 00:55:48,Smartphone,North,351.79366066235616,4,41,CUST04464
2022-09-06 04:40:21,Smartphone,East,527.8566185623843,8,48,CUST04465
2023-02-07 05:13:14,Laptop,North,279.5315761047277,5,46,CUST04466
2023-02-05 11:16:33,Smartwatch,Central,680.4308541840076,6,57,CUST04467
2023-10-22 19:08:19,Smartphone,Central,637.0370864321545,6,27,CUST04468
2022-02-24 06:21:22,Smartwatch,South,703.9322249737183,6,69,CUST04469
2023-04-30 23:34:14,Laptop,West,420.91608340930577,2,21,CUST04470
2023-07-15 22:46:32,Smartwatch,Centram,531.1699674136514,9,20,CUST04471
2023-04-15 04:33:56,Laptop,South,623.4756515837825,7,30,CUST04472
2022-04-28 16:31:33,Laptop,West,480.37908368517145,3,38,CUST04473
2023-01-20 12:24:25,Headphones,North,415.00925690837244,2,25,CUST04474
2023-08-28 12:05:49,Smartwatch,South,517.951857479892,4,73,CUST04475
2023-03-20 09:24:11,Tablet,West,469.24647998429015,8,26,CUST04476
2023-01-10 06:34:19,Headphones,East,339.3977586209927,9,63,CUST04477
2022-03-16 19:56:17,Laptop,East,142.94296637797933,2,18,CUST04478
2023-04-05 07:17:51,Tablet,Central,361.4661018977753,6,31,CUST04479
2023-05-09 05:50:58,Smartphone,West,146.05825975012849,8,29,CUST04480
2023-09-20 12:14:58,Smartphone,East,369.50165287154067,3,53,CUST04481
2023-11-18 14:45:47,Headphones,Central,712.8593768588723,9,39,CUST04482
2022-02-26 17:40:59,Tablet,South,222.72256702194113,4,70,CUST04483
2023-06-01 06:03:58,Smartwatch,South,567.3349679221296,5,53,CUST04484
2023-04-10 20:12:24,Tablet,West,683.4033768144009,7,62,CUST04485
